ts,temperature,humidity,rain,event_type,ap_id,connected_devices,internet_speed,connection_drops,network_delay
2026-02-16 06:00:00+00:00,29.0,51.7,0.0,normal,AP_B01_02,20,31.3,0.04,25.8
2026-02-16 06:00:00+00:00,29.0,51.7,0.0,normal,AP_B08_02,16,28.8,0.02,25.6
2026-02-16 06:00:00+00:00,29.0,51.7,0.0,normal,AP_B02_02,18,31.2,0.03,24.5
2026-02-16 06:00:00+00:00,29.0,51.7,0.0,normal,AP_B01_01,11,17.4,0.01,19.0
2026-02-16 06:00:00+00:00,29.0,51.7,0.0,normal,AP_B03_02,12,21.4,0.01,24.6
2026-02-16 06:00:00+00:00,29.0,51.7,0.0,normal,AP_B05_01,45,68.1,0.18,33.2
2026-02-16 06:00:00+00:00,29.0,51.7,0.0,normal,AP_B07_01,47,71.3,0.2,33.1
2026-02-16 06:00:00+00:00,29.0,51.7,0.0,normal,AP_B02_01,21,31.8,0.04,23.5
2026-02-16 06:00:00+00:00,29.0,51.7,0.0,normal,AP_B03_01,23,35.2,0.05,27.5
2026-02-16 06:00:00+00:00,29.0,51.7,0.0,normal,AP_B04_02,11,18.3,0.01,24.6
2026-02-16 06:00:00+00:00,29.0,51.7,0.0,normal,AP_B08_01,25,42.4,0.06,25.5
2026-02-16 06:00:00+00:00,29.0,51.7,0.0,normal,AP_B06_01,46,73.0,0.19,32.2
2026-02-16 06:00:00+00:00,29.0,51.7,0.0,normal,AP_B04_01,12,19.9,0.01,23.4
2026-02-16 07:00:00+00:00,31.5,34.0,0.0,normal,AP_B04_01,8,12.6,0.01,19.6
2026-02-16 07:00:00+00:00,31.5,34.0,0.0,normal,AP_B03_02,31,51.2,0.09,27.2
2026-02-16 07:00:00+00:00,31.5,34.0,0.0,normal,AP_B02_02,39,59.6,0.14,29.4
2026-02-16 07:00:00+00:00,31.5,34.0,0.0,normal,AP_B01_01,25,38.4,0.06,24.5
2026-02-16 07:00:00+00:00,31.5,34.0,0.0,normal,AP_B04_02,11,19.0,0.01,21.0
2026-02-16 07:00:00+00:00,31.5,34.0,0.0,normal,AP_B05_01,55,85.0,0.27,36.0
2026-02-16 07:00:00+00:00,31.5,34.0,0.0,normal,AP_B08_01,31,50.9,0.09,27.7
2026-02-16 07:00:00+00:00,31.5,34.0,0.0,normal,AP_B06_01,40,60.7,0.14,30.9
2026-02-16 07:00:00+00:00,31.5,34.0,0.0,normal,AP_B03_01,35,52.8,0.11,24.9
2026-02-16 07:00:00+00:00,31.5,34.0,0.0,normal,AP_B08_02,32,48.9,0.09,26.7
2026-02-16 07:00:00+00:00,31.5,34.0,0.0,normal,AP_B02_01,34,53.7,0.1,27.7
2026-02-16 07:00:00+00:00,31.5,34.0,0.0,normal,AP_B07_01,51,79.9,0.23,31.0
2026-02-16 07:00:00+00:00,31.5,34.0,0.0,normal,AP_B01_02,42,67.6,0.16,30.0
2026-02-16 08:00:00+00:00,32.7,39.0,0.0,normal,AP_B08_01,66,101.8,0.39,35.6
2026-02-16 08:00:00+00:00,32.7,39.0,0.0,normal,AP_B03_01,55,85.8,0.27,35.2
2026-02-16 08:00:00+00:00,32.7,39.0,0.0,normal,AP_B03_02,61,91.8,0.33,33.2
2026-02-16 08:00:00+00:00,32.7,39.0,0.0,normal,AP_B02_02,56,85.6,0.28,34.6
2026-02-16 08:00:00+00:00,32.7,39.0,0.0,normal,AP_B01_01,49,74.2,0.21,29.9
2026-02-16 08:00:00+00:00,32.7,39.0,0.0,normal,AP_B04_01,8,13.2,0.01,18.1
2026-02-16 08:00:00+00:00,32.7,39.0,0.0,normal,AP_B08_02,63,99.0,0.35,36.9
2026-02-16 08:00:00+00:00,32.7,39.0,0.0,normal,AP_B07_01,66,99.4,0.39,37.6
2026-02-16 08:00:00+00:00,32.7,39.0,0.0,normal,AP_B06_01,63,96.7,0.35,38.0
2026-02-16 08:00:00+00:00,32.7,39.0,0.0,normal,AP_B04_02,13,21.5,0.02,26.4
2026-02-16 08:00:00+00:00,32.7,39.0,0.0,normal,AP_B01_02,61,94.4,0.33,35.5
2026-02-16 08:00:00+00:00,32.7,39.0,0.0,normal,AP_B02_01,64,99.7,0.36,37.8
2026-02-16 08:00:00+00:00,32.7,39.0,0.0,normal,AP_B05_01,61,93.0,0.33,38.5
2026-02-16 09:00:00+00:00,32.5,44.3,0.0,normal,AP_B02_02,89,138.4,0.7,41.3
2026-02-16 09:00:00+00:00,32.5,44.3,0.0,normal,AP_B08_01,82,126.3,0.6,43.8
2026-02-16 09:00:00+00:00,32.5,44.3,0.0,normal,AP_B06_01,58,88.3,0.3,38.3
2026-02-16 09:00:00+00:00,32.5,44.3,0.0,normal,AP_B04_02,16,25.8,0.02,24.2
2026-02-16 09:00:00+00:00,32.5,44.3,0.0,normal,AP_B03_01,77,120.2,0.53,43.5
2026-02-16 09:00:00+00:00,32.5,44.3,0.0,normal,AP_B01_02,90,136.1,0.72,45.9
2026-02-16 09:00:00+00:00,32.5,44.3,0.0,normal,AP_B04_01,15,23.8,0.02,23.7
2026-02-16 09:00:00+00:00,32.5,44.3,0.0,normal,AP_B08_02,86,132.8,0.66,42.4
2026-02-16 09:00:00+00:00,32.5,44.3,0.0,normal,AP_B03_02,79,122.3,0.55,41.1
2026-02-16 09:00:00+00:00,32.5,44.3,0.0,normal,AP_B07_01,59,90.6,0.31,36.5
2026-02-16 09:00:00+00:00,32.5,44.3,0.0,normal,AP_B02_01,86,131.3,0.66,40.1
2026-02-16 09:00:00+00:00,32.5,44.3,0.0,normal,AP_B01_01,85,131.0,0.64,41.7
2026-02-16 09:00:00+00:00,32.5,44.3,0.0,normal,AP_B05_01,67,104.9,0.4,39.5
2026-02-16 10:00:00+00:00,36.3,40.2,0.0,normal,AP_B01_01,113,171.5,1.14,53.1
2026-02-16 10:00:00+00:00,36.3,40.2,0.0,normal,AP_B03_02,106,163.6,1.0,47.7
2026-02-16 10:00:00+00:00,36.3,40.2,0.0,normal,AP_B02_02,99,151.4,0.87,45.8
2026-02-16 10:00:00+00:00,36.3,40.2,0.0,normal,AP_B06_01,47,74.9,0.2,33.0
2026-02-16 10:00:00+00:00,36.3,40.2,0.0,normal,AP_B02_01,111,170.0,1.1,54.8
2026-02-16 10:00:00+00:00,36.3,40.2,0.0,normal,AP_B05_01,48,76.6,0.2,29.4
2026-02-16 10:00:00+00:00,36.3,40.2,0.0,normal,AP_B03_01,102,157.6,0.92,51.7
2026-02-16 10:00:00+00:00,36.3,40.2,0.0,normal,AP_B04_02,8,14.7,0.01,20.7
2026-02-16 10:00:00+00:00,36.3,40.2,0.0,normal,AP_B01_02,92,138.5,0.75,46.3
2026-02-16 10:00:00+00:00,36.3,40.2,0.0,normal,AP_B07_01,44,69.9,0.17,27.7
2026-02-16 10:00:00+00:00,36.3,40.2,0.0,normal,AP_B08_02,99,148.9,0.87,46.0
2026-02-16 10:00:00+00:00,36.3,40.2,0.0,normal,AP_B04_01,9,18.3,0.01,21.0
2026-02-16 10:00:00+00:00,36.3,40.2,0.0,normal,AP_B08_01,98,147.4,0.85,44.1
2026-02-16 11:00:00+00:00,34.5,36.7,0.0,normal,AP_B08_01,110,165.4,1.08,48.7
2026-02-16 11:00:00+00:00,34.5,36.7,0.0,normal,AP_B07_01,46,69.1,0.19,32.7
2026-02-16 11:00:00+00:00,34.5,36.7,0.0,normal,AP_B03_01,114,171.8,1.16,53.8
2026-02-16 11:00:00+00:00,34.5,36.7,0.0,normal,AP_B02_01,113,170.2,1.14,51.3
2026-02-16 11:00:00+00:00,34.5,36.7,0.0,normal,AP_B04_01,9,17.4,0.01,23.0
2026-02-16 11:00:00+00:00,34.5,36.7,0.0,normal,AP_B06_01,37,57.3,0.12,28.6
2026-02-16 11:00:00+00:00,34.5,36.7,0.0,normal,AP_B08_02,112,170.4,1.12,50.0
2026-02-16 11:00:00+00:00,34.5,36.7,0.0,normal,AP_B04_02,18,31.4,0.03,26.4
2026-02-16 11:00:00+00:00,34.5,36.7,0.0,normal,AP_B01_02,108,164.9,1.04,50.9
2026-02-16 11:00:00+00:00,34.5,36.7,0.0,normal,AP_B03_02,117,176.6,1.22,53.6
2026-02-16 11:00:00+00:00,34.5,36.7,0.0,normal,AP_B05_01,42,67.2,0.16,28.3
2026-02-16 11:00:00+00:00,34.5,36.7,0.0,normal,AP_B02_02,115,174.5,1.18,50.8
2026-02-16 11:00:00+00:00,34.5,36.7,0.0,normal,AP_B01_01,115,177.4,1.18,54.5
2026-02-16 12:00:00+00:00,37.1,39.3,0.0,normal,AP_B07_01,23,36.9,0.05,23.6
2026-02-16 12:00:00+00:00,37.1,39.3,0.0,normal,AP_B08_01,110,169.3,1.08,49.6
2026-02-16 12:00:00+00:00,37.1,39.3,0.0,normal,AP_B03_02,116,175.1,1.2,53.2
2026-02-16 12:00:00+00:00,37.1,39.3,0.0,normal,AP_B04_02,25,37.9,0.06,21.8
2026-02-16 12:00:00+00:00,37.1,39.3,0.0,normal,AP_B08_02,124,189.2,1.37,55.1
2026-02-16 12:00:00+00:00,37.1,39.3,0.0,normal,AP_B03_01,123,187.5,1.34,54.9
2026-02-16 12:00:00+00:00,37.1,39.3,0.0,normal,AP_B02_01,117,178.4,1.22,52.2
2026-02-16 12:00:00+00:00,37.1,39.3,0.0,normal,AP_B04_01,25,42.0,0.06,25.4
2026-02-16 12:00:00+00:00,37.1,39.3,0.0,normal,AP_B05_01,24,40.1,0.05,23.7
2026-02-16 12:00:00+00:00,37.1,39.3,0.0,normal,AP_B02_02,118,178.8,1.24,54.4
2026-02-16 12:00:00+00:00,37.1,39.3,0.0,normal,AP_B01_01,116,176.8,1.2,53.6
2026-02-16 12:00:00+00:00,37.1,39.3,0.0,normal,AP_B06_01,27,42.6,0.06,29.3
2026-02-16 12:00:00+00:00,37.1,39.3,0.0,normal,AP_B01_02,121,184.6,1.3,54.7
2026-02-16 13:00:00+00:00,36.3,34.6,0.0,normal,AP_B01_02,114,174.1,1.16,55.1
2026-02-16 13:00:00+00:00,36.3,34.6,0.0,normal,AP_B02_02,121,185.5,1.3,55.3
2026-02-16 13:00:00+00:00,36.3,34.6,0.0,normal,AP_B08_02,110,169.4,1.08,52.8
2026-02-16 13:00:00+00:00,36.3,34.6,0.0,normal,AP_B05_01,20,33.7,0.04,22.7
2026-02-16 13:00:00+00:00,36.3,34.6,0.0,normal,AP_B07_01,27,42.0,0.06,27.0
2026-02-16 13:00:00+00:00,36.3,34.6,0.0,normal,AP_B06_01,15,25.5,0.02,21.5
2026-02-16 13:00:00+00:00,36.3,34.6,0.0,normal,AP_B03_02,118,181.0,1.24,55.4
2026-02-16 13:00:00+00:00,36.3,34.6,0.0,normal,AP_B04_02,39,61.2,0.14,33.3
2026-02-16 13:00:00+00:00,36.3,34.6,0.0,normal,AP_B03_01,120,180.1,1.28,54.1
2026-02-16 13:00:00+00:00,36.3,34.6,0.0,normal,AP_B02_01,117,178.2,1.22,52.0
2026-02-16 13:00:00+00:00,36.3,34.6,0.0,normal,AP_B01_01,112,168.8,1.12,50.0
2026-02-16 13:00:00+00:00,36.3,34.6,0.0,normal,AP_B08_01,121,182.5,1.3,54.8
2026-02-16 13:00:00+00:00,36.3,34.6,0.0,normal,AP_B04_01,46,70.8,0.19,29.4
2026-02-16 14:00:00+00:00,35.6,30.7,0.0,normal,AP_B04_01,72,112.6,0.46,38.3
2026-02-16 14:00:00+00:00,35.6,30.7,0.0,normal,AP_B01_01,115,177.4,1.18,49.4
2026-02-16 14:00:00+00:00,35.6,30.7,0.0,normal,AP_B03_02,113,170.4,1.14,54.2
2026-02-16 14:00:00+00:00,35.6,30.7,0.0,normal,AP_B03_01,109,168.1,1.06,50.2
2026-02-16 14:00:00+00:00,35.6,30.7,0.0,normal,AP_B01_02,105,161.1,0.98,48.5
2026-02-16 14:00:00+00:00,35.6,30.7,0.0,normal,AP_B02_01,110,166.1,1.08,50.6
2026-02-16 14:00:00+00:00,35.6,30.7,0.0,normal,AP_B04_02,63,97.3,0.35,39.7
2026-02-16 14:00:00+00:00,35.6,30.7,0.0,normal,AP_B05_01,22,35.5,0.04,23.9
2026-02-16 14:00:00+00:00,35.6,30.7,0.0,normal,AP_B06_01,21,34.1,0.04,23.3
2026-02-16 14:00:00+00:00,35.6,30.7,0.0,normal,AP_B08_01,109,163.8,1.06,49.4
2026-02-16 14:00:00+00:00,35.6,30.7,0.0,normal,AP_B07_01,23,37.3,0.05,27.2
2026-02-16 14:00:00+00:00,35.6,30.7,0.0,normal,AP_B02_02,107,162.8,1.02,47.0
2026-02-16 14:00:00+00:00,35.6,30.7,0.0,normal,AP_B08_02,111,166.7,1.1,51.1
2026-02-16 15:00:00+00:00,38.3,39.4,0.0,normal,AP_B01_01,99,148.7,0.87,52.6
2026-02-16 15:00:00+00:00,38.3,39.4,0.0,normal,AP_B06_01,22,35.2,0.04,25.9
2026-02-16 15:00:00+00:00,38.3,39.4,0.0,normal,AP_B08_01,91,137.2,0.74,45.6
2026-02-16 15:00:00+00:00,38.3,39.4,0.0,normal,AP_B02_02,84,129.8,0.63,41.4
2026-02-16 15:00:00+00:00,38.3,39.4,0.0,normal,AP_B07_01,28,43.5,0.07,26.8
2026-02-16 15:00:00+00:00,38.3,39.4,0.0,normal,AP_B05_01,15,25.9,0.02,22.2
2026-02-16 15:00:00+00:00,38.3,39.4,0.0,normal,AP_B03_02,90,136.0,0.72,45.4
2026-02-16 15:00:00+00:00,38.3,39.4,0.0,normal,AP_B02_01,88,134.4,0.69,46.4
2026-02-16 15:00:00+00:00,38.3,39.4,0.0,normal,AP_B04_02,92,141.8,0.75,45.8
2026-02-16 15:00:00+00:00,38.3,39.4,0.0,normal,AP_B01_02,91,138.2,0.74,43.0
2026-02-16 15:00:00+00:00,38.3,39.4,0.0,normal,AP_B08_02,93,142.5,0.77,44.7
2026-02-16 15:00:00+00:00,38.3,39.4,0.0,normal,AP_B04_01,87,132.9,0.67,42.5
2026-02-16 15:00:00+00:00,38.3,39.4,0.0,normal,AP_B03_01,97,148.8,0.84,49.8
2026-02-16 16:00:00+00:00,36.5,40.3,0.0,normal,AP_B08_02,70,107.6,0.44,41.7
2026-02-16 16:00:00+00:00,36.5,40.3,0.0,normal,AP_B02_01,66,102.9,0.39,38.0
2026-02-16 16:00:00+00:00,36.5,40.3,0.0,normal,AP_B01_02,73,112.8,0.47,38.7
2026-02-16 16:00:00+00:00,36.5,40.3,0.0,normal,AP_B04_02,114,174.5,1.16,48.8
2026-02-16 16:00:00+00:00,36.5,40.3,0.0,normal,AP_B06_01,25,38.5,0.06,23.3
2026-02-16 16:00:00+00:00,36.5,40.3,0.0,normal,AP_B04_01,107,164.5,1.02,54.7
2026-02-16 16:00:00+00:00,36.5,40.3,0.0,normal,AP_B08_01,69,103.8,0.42,40.6
2026-02-16 16:00:00+00:00,36.5,40.3,0.0,normal,AP_B03_01,68,105.1,0.41,34.5
2026-02-16 16:00:00+00:00,36.5,40.3,0.0,normal,AP_B03_02,70,108.9,0.44,39.5
2026-02-16 16:00:00+00:00,36.5,40.3,0.0,normal,AP_B01_01,66,99.8,0.39,39.6
2026-02-16 16:00:00+00:00,36.5,40.3,0.0,normal,AP_B02_02,71,111.3,0.45,37.7
2026-02-16 16:00:00+00:00,36.5,40.3,0.0,normal,AP_B07_01,18,29.8,0.03,23.0
2026-02-16 16:00:00+00:00,36.5,40.3,0.0,normal,AP_B05_01,24,37.6,0.05,26.6
2026-02-16 17:00:00+00:00,36.3,32.3,0.0,normal,AP_B02_01,33,54.0,0.1,31.4
2026-02-16 17:00:00+00:00,36.3,32.3,0.0,normal,AP_B02_02,30,49.1,0.08,27.4
2026-02-16 17:00:00+00:00,36.3,32.3,0.0,normal,AP_B07_01,28,43.2,0.07,27.0
2026-02-16 17:00:00+00:00,36.3,32.3,0.0,normal,AP_B08_02,36,55.0,0.12,28.9
2026-02-16 17:00:00+00:00,36.3,32.3,0.0,normal,AP_B08_01,26,40.9,0.06,26.9
2026-02-16 17:00:00+00:00,36.3,32.3,0.0,normal,AP_B05_01,28,46.3,0.07,30.2
2026-02-16 17:00:00+00:00,36.3,32.3,0.0,normal,AP_B03_02,46,73.8,0.19,30.8
2026-02-16 17:00:00+00:00,36.3,32.3,0.0,normal,AP_B03_01,45,69.1,0.18,30.2
2026-02-16 17:00:00+00:00,36.3,32.3,0.0,normal,AP_B01_02,30,49.6,0.08,30.7
2026-02-16 17:00:00+00:00,36.3,32.3,0.0,normal,AP_B06_01,27,42.5,0.06,25.4
2026-02-16 17:00:00+00:00,36.3,32.3,0.0,normal,AP_B04_02,124,186.9,1.37,52.3
2026-02-16 17:00:00+00:00,36.3,32.3,0.0,normal,AP_B04_01,123,184.7,1.34,57.7
2026-02-16 17:00:00+00:00,36.3,32.3,0.0,normal,AP_B01_01,41,63.0,0.15,30.3
2026-02-16 18:00:00+00:00,35.3,44.8,0.0,normal,AP_B01_01,19,31.5,0.03,23.0
2026-02-16 18:00:00+00:00,35.3,44.8,0.0,normal,AP_B03_02,17,26.5,0.03,22.0
2026-02-16 18:00:00+00:00,35.3,44.8,0.0,normal,AP_B05_01,31,47.0,0.09,26.8
2026-02-16 18:00:00+00:00,35.3,44.8,0.0,normal,AP_B07_01,33,50.1,0.1,30.8
2026-02-16 18:00:00+00:00,35.3,44.8,0.0,normal,AP_B03_01,26,41.1,0.06,25.4
2026-02-16 18:00:00+00:00,35.3,44.8,0.0,normal,AP_B08_01,23,35.7,0.05,24.1
2026-02-16 18:00:00+00:00,35.3,44.8,0.0,normal,AP_B04_01,135,207.1,1.62,55.7
2026-02-16 18:00:00+00:00,35.3,44.8,0.0,normal,AP_B08_02,19,32.8,0.03,24.1
2026-02-16 18:00:00+00:00,35.3,44.8,0.0,normal,AP_B01_02,33,51.3,0.1,27.2
2026-02-16 18:00:00+00:00,35.3,44.8,0.0,normal,AP_B02_02,18,31.0,0.03,19.4
2026-02-16 18:00:00+00:00,35.3,44.8,0.0,normal,AP_B02_01,17,28.1,0.03,19.6
2026-02-16 18:00:00+00:00,35.3,44.8,0.0,normal,AP_B04_02,134,201.2,1.6,59.0
2026-02-16 18:00:00+00:00,35.3,44.8,0.0,normal,AP_B06_01,40,63.2,0.14,31.7
2026-02-16 19:00:00+00:00,33.5,47.6,0.0,normal,AP_B07_01,60,92.4,0.32,36.4
2026-02-16 19:00:00+00:00,33.5,47.6,0.0,normal,AP_B05_01,61,92.4,0.33,32.9
2026-02-16 19:00:00+00:00,33.5,47.6,0.0,normal,AP_B04_02,140,212.6,1.74,59.0
2026-02-16 19:00:00+00:00,33.5,47.6,0.0,normal,AP_B08_02,8,16.4,0.01,22.4
2026-02-16 19:00:00+00:00,33.5,47.6,0.0,normal,AP_B04_01,146,222.6,1.89,66.8
2026-02-16 19:00:00+00:00,33.5,47.6,0.0,normal,AP_B03_01,5,7.8,0.0,19.9
2026-02-16 19:00:00+00:00,33.5,47.6,0.0,normal,AP_B08_01,16,25.6,0.02,22.6
2026-02-16 19:00:00+00:00,33.5,47.6,0.0,normal,AP_B06_01,56,88.8,0.28,37.0
2026-02-16 19:00:00+00:00,33.5,47.6,0.0,normal,AP_B03_02,8,14.4,0.01,20.1
2026-02-16 19:00:00+00:00,33.5,47.6,0.0,normal,AP_B01_01,12,22.6,0.01,21.1
2026-02-16 19:00:00+00:00,33.5,47.6,0.0,normal,AP_B02_01,8,16.7,0.01,22.1
2026-02-16 19:00:00+00:00,33.5,47.6,0.0,normal,AP_B02_02,12,20.5,0.01,23.2
2026-02-16 19:00:00+00:00,33.5,47.6,0.0,normal,AP_B01_02,12,21.3,0.01,23.9
2026-02-16 20:00:00+00:00,28.3,51.6,0.0,normal,AP_B04_01,134,202.7,1.6,57.9
2026-02-16 20:00:00+00:00,28.3,51.6,0.0,normal,AP_B04_02,136,205.5,1.64,57.4
2026-02-16 20:00:00+00:00,28.3,51.6,0.0,normal,AP_B03_01,11,20.8,0.01,22.7
2026-02-16 20:00:00+00:00,28.3,51.6,0.0,normal,AP_B03_02,8,16.9,0.01,23.9
2026-02-16 20:00:00+00:00,28.3,51.6,0.0,normal,AP_B08_01,0,2.8,0.0,15.0
2026-02-16 20:00:00+00:00,28.3,51.6,0.0,normal,AP_B02_02,5,12.1,0.0,16.6
2026-02-16 20:00:00+00:00,28.3,51.6,0.0,normal,AP_B07_01,95,146.0,0.8,46.9
2026-02-16 20:00:00+00:00,28.3,51.6,0.0,normal,AP_B06_01,88,136.6,0.69,43.7
2026-02-16 20:00:00+00:00,28.3,51.6,0.0,normal,AP_B01_02,0,0.4,0.0,20.8
2026-02-16 20:00:00+00:00,28.3,51.6,0.0,normal,AP_B08_02,12,20.3,0.01,19.0
2026-02-16 20:00:00+00:00,28.3,51.6,0.0,normal,AP_B02_01,13,22.1,0.02,22.2
2026-02-16 20:00:00+00:00,28.3,51.6,0.0,normal,AP_B05_01,85,129.2,0.64,42.4
2026-02-16 20:00:00+00:00,28.3,51.6,0.0,normal,AP_B01_01,2,5.9,0.0,18.9
2026-02-16 21:00:00+00:00,31.1,41.9,0.0,normal,AP_B05_01,103,158.3,0.94,44.4
2026-02-16 21:00:00+00:00,31.1,41.9,0.0,normal,AP_B01_01,6,13.4,0.0,22.5
2026-02-16 21:00:00+00:00,31.1,41.9,0.0,normal,AP_B08_01,8,13.2,0.01,18.7
2026-02-16 21:00:00+00:00,31.1,41.9,0.0,normal,AP_B03_01,3,8.2,0.0,21.0
2026-02-16 21:00:00+00:00,31.1,41.9,0.0,normal,AP_B07_01,105,159.7,0.98,48.6
2026-02-16 21:00:00+00:00,31.1,41.9,0.0,normal,AP_B04_01,110,167.8,1.08,54.2
2026-02-16 21:00:00+00:00,31.1,41.9,0.0,normal,AP_B01_02,2,7.2,0.0,20.4
2026-02-16 21:00:00+00:00,31.1,41.9,0.0,normal,AP_B08_02,0,0.0,0.0,20.0
2026-02-16 21:00:00+00:00,31.1,41.9,0.0,normal,AP_B02_01,6,11.2,0.0,22.6
2026-02-16 21:00:00+00:00,31.1,41.9,0.0,normal,AP_B06_01,110,168.7,1.08,50.2
2026-02-16 21:00:00+00:00,31.1,41.9,0.0,normal,AP_B04_02,111,171.0,1.1,51.5
2026-02-16 21:00:00+00:00,31.1,41.9,0.0,normal,AP_B03_02,4,8.4,0.0,19.2
2026-02-16 21:00:00+00:00,31.1,41.9,0.0,normal,AP_B02_02,0,1.7,0.0,17.0
2026-02-16 22:00:00+00:00,29.9,35.3,0.0,normal,AP_B01_01,1,4.7,0.0,20.0
2026-02-16 22:00:00+00:00,29.9,35.3,0.0,normal,AP_B08_02,0,2.4,0.0,18.9
2026-02-16 22:00:00+00:00,29.9,35.3,0.0,normal,AP_B03_01,3,6.5,0.0,19.0
2026-02-16 22:00:00+00:00,29.9,35.3,0.0,normal,AP_B08_01,9,17.2,0.01,17.8
2026-02-16 22:00:00+00:00,29.9,35.3,0.0,normal,AP_B03_02,8,13.5,0.01,18.5
2026-02-16 22:00:00+00:00,29.9,35.3,0.0,normal,AP_B02_02,17,27.7,0.03,23.8
2026-02-16 22:00:00+00:00,29.9,35.3,0.0,normal,AP_B01_02,0,3.0,0.0,20.4
2026-02-16 22:00:00+00:00,29.9,35.3,0.0,normal,AP_B04_01,90,137.1,0.72,42.6
2026-02-16 22:00:00+00:00,29.9,35.3,0.0,normal,AP_B02_01,6,9.7,0.0,18.8
2026-02-16 22:00:00+00:00,29.9,35.3,0.0,normal,AP_B06_01,127,191.2,1.43,56.8
2026-02-16 22:00:00+00:00,29.9,35.3,0.0,normal,AP_B04_02,89,137.6,0.7,43.3
2026-02-16 22:00:00+00:00,29.9,35.3,0.0,normal,AP_B05_01,123,184.8,1.34,57.1
2026-02-16 22:00:00+00:00,29.9,35.3,0.0,normal,AP_B07_01,124,186.4,1.37,56.4
2026-02-16 23:00:00+00:00,28.4,49.2,0.0,normal,AP_B02_02,7,13.8,0.0,23.1
2026-02-16 23:00:00+00:00,28.4,49.2,0.0,normal,AP_B02_01,3,4.5,0.0,18.4
2026-02-16 23:00:00+00:00,28.4,49.2,0.0,normal,AP_B08_01,3,8.3,0.0,19.3
2026-02-16 23:00:00+00:00,28.4,49.2,0.0,normal,AP_B08_02,6,11.6,0.0,18.6
2026-02-16 23:00:00+00:00,28.4,49.2,0.0,normal,AP_B04_02,48,72.2,0.2,32.0
2026-02-16 23:00:00+00:00,28.4,49.2,0.0,normal,AP_B04_01,52,81.0,0.24,32.9
2026-02-16 23:00:00+00:00,28.4,49.2,0.0,normal,AP_B05_01,112,172.7,1.12,52.2
2026-02-16 23:00:00+00:00,28.4,49.2,0.0,normal,AP_B01_01,13,23.2,0.02,19.8
2026-02-16 23:00:00+00:00,28.4,49.2,0.0,normal,AP_B06_01,108,165.2,1.04,52.6
2026-02-16 23:00:00+00:00,28.4,49.2,0.0,normal,AP_B03_01,3,5.7,0.0,21.3
2026-02-16 23:00:00+00:00,28.4,49.2,0.0,normal,AP_B03_02,2,7.0,0.0,21.5
2026-02-16 23:00:00+00:00,28.4,49.2,0.0,normal,AP_B01_02,11,20.6,0.01,23.2
2026-02-16 23:00:00+00:00,28.4,49.2,0.0,normal,AP_B07_01,107,164.6,1.02,50.3
2026-02-17 00:00:00+00:00,30.2,42.0,0.0,normal,AP_B07_01,26,42.8,0.06,27.9
2026-02-17 00:00:00+00:00,30.2,42.0,0.0,normal,AP_B03_01,4,9.0,0.0,17.7
2026-02-17 00:00:00+00:00,30.2,42.0,0.0,normal,AP_B06_01,10,19.8,0.01,20.6
2026-02-17 00:00:00+00:00,30.2,42.0,0.0,normal,AP_B04_02,0,3.7,0.0,20.0
2026-02-17 00:00:00+00:00,30.2,42.0,0.0,normal,AP_B02_01,0,0.7,0.0,19.8
2026-02-17 00:00:00+00:00,30.2,42.0,0.0,normal,AP_B01_02,10,16.1,0.01,20.5
2026-02-17 00:00:00+00:00,30.2,42.0,0.0,normal,AP_B04_01,0,4.0,0.0,18.6
2026-02-17 00:00:00+00:00,30.2,42.0,0.0,normal,AP_B03_02,0,1.9,0.0,18.2
2026-02-17 00:00:00+00:00,30.2,42.0,0.0,normal,AP_B01_01,8,13.4,0.01,22.1
2026-02-17 00:00:00+00:00,30.2,42.0,0.0,normal,AP_B08_01,10,19.8,0.01,24.3
2026-02-17 00:00:00+00:00,30.2,42.0,0.0,normal,AP_B05_01,25,37.9,0.06,26.8
2026-02-17 00:00:00+00:00,30.2,42.0,0.0,normal,AP_B08_02,10,17.6,0.01,18.5
2026-02-17 01:00:00+00:00,26.3,48.0,0.0,normal,AP_B03_02,10,18.1,0.01,19.9
2026-02-17 01:00:00+00:00,26.3,48.0,0.0,normal,AP_B04_02,5,11.2,0.0,19.5
2026-02-17 01:00:00+00:00,26.3,48.0,0.0,normal,AP_B04_01,2,6.4,0.0,20.2
2026-02-17 01:00:00+00:00,26.3,48.0,0.0,normal,AP_B05_01,17,28.2,0.03,21.7
2026-02-17 01:00:00+00:00,26.3,48.0,0.0,normal,AP_B03_01,6,9.6,0.0,19.7
2026-02-17 01:00:00+00:00,26.3,48.0,0.0,normal,AP_B08_02,9,18.3,0.01,15.9
2026-02-17 01:00:00+00:00,26.3,48.0,0.0,normal,AP_B01_02,5,9.1,0.0,18.6
2026-02-17 01:00:00+00:00,26.3,48.0,0.0,normal,AP_B02_01,4,8.5,0.0,15.2
2026-02-17 01:00:00+00:00,26.3,48.0,0.0,normal,AP_B08_01,11,19.4,0.01,19.1
2026-02-17 01:00:00+00:00,26.3,48.0,0.0,normal,AP_B01_01,7,13.5,0.0,23.9
2026-02-17 01:00:00+00:00,26.3,48.0,0.0,normal,AP_B02_02,5,8.4,0.0,19.2
2026-02-17 01:00:00+00:00,26.3,48.0,0.0,normal,AP_B07_01,10,18.9,0.01,20.9
